,"5-10","10-20","knife","img","match","set"
"200",0.009200057769845,0.288446100215255,"S12:S15",2,"nonmatch","S-10-9-10-01"
"201",-0.197598582142134,0.449552761269066,"S12:S15",3,"nonmatch","S-10-9-10-01"
"202",0.277139701326599,0.407680293434324,"S12:S15",4,"nonmatch","S-10-9-10-01"
"203",0.099831430328899,0.270811819587821,"S12:S15",5,"nonmatch","S-10-9-10-01"
"204",-0.029271584606159,0.248764479084042,"S12:S15",6,"nonmatch","S-10-9-10-01"
"205",0.189842083714092,0.204521547003928,"S12:S15",7,"nonmatch","S-10-9-10-01"
"206",0.257758465549513,0.263910326567404,"S12:S15",8,"nonmatch","S-10-9-10-01"
"207",0.185732975508075,0.354547802602808,"S12:S15",9,"nonmatch","S-10-9-10-01"
"208",0.128638433570265,0.204787975935097,"S12:S16",1,"nonmatch","S-10-9-10-01"
"209",0.175222269830918,0.091273281047658,"S12:S16",2,"nonmatch","S-10-9-10-01"
"210",0.325490841077813,0.157633363406953,"S12:S16",3,"nonmatch","S-10-9-10-01"
"211",0.217607795773474,0.287537780965317,"S12:S16",4,"nonmatch","S-10-9-10-01"
"212",0.2796589040633,0.249583607184976,"S12:S16",5,"nonmatch","S-10-9-10-01"
"213",0.080562978882985,0.313185595023898,"S12:S16",6,"nonmatch","S-10-9-10-01"
"214",0.260679218344111,0.381879709858225,"S12:S16",7,"nonmatch","S-10-9-10-01"
"215",0.540988062782769,0.391119998106378,"S12:S16",8,"nonmatch","S-10-9-10-01"
"216",0.227119447398077,0.189605977702188,"S12:S16",9,"nonmatch","S-10-9-10-01"
"217",0.258290150370023,0.356227258058299,"S12:S17",1,"nonmatch","S-10-9-10-01"
"218",0.095135761998818,0.258094615422731,"S12:S17",2,"nonmatch","S-10-9-10-01"
"219",0.111138184164535,0.242167743216377,"S12:S17",3,"nonmatch","S-10-9-10-01"
"220",0.295480842542546,0.243227531326248,"S12:S17",4,"nonmatch","S-10-9-10-01"
"221",0.453640993715071,0.24323868664029,"S12:S17",5,"nonmatch","S-10-9-10-01"
"222",0.289048200792026,0.144424283219468,"S12:S17",6,"nonmatch","S-10-9-10-01"
